Request id,Pickup point,Driver id,Driver assigned or not ?,Status,Request Timestamp,Request Date,Request Time,Req. time in hr ,Time Slot ,Request weekday,Drop Timestamp,Drop Date,Drop Time,Trip completed ?,Trip duration ,Time Duration In Mins.
6156,City,NA,No,No Cars Available,15-07-2016 16:32,15-07-2016,16:32,16.00,Afternoon,Friday,NA,NA,,No,,
6157,Airport,10,Yes,Trip Completed,15-07-2016 16:32,15-07-2016,16:32,16.00,Afternoon,Friday,15-07-2016 17:44,15-07-2016,17:44,yes,01:12,72.00
6158,Airport,257,Yes,Trip Completed,15-07-2016 16:34,15-07-2016,16:34,16.00,Afternoon,Friday,15-07-2016 17:50,15-07-2016,17:50,yes,01:16,76.00
6159,City,280,Yes,Trip Completed,15-07-2016 16:35,15-07-2016,16:35,16.00,Afternoon,Friday,15-07-2016 17:23,15-07-2016,17:23,yes,00:48,48.00
6160,Airport,193,Yes,Trip Completed,15-07-2016 16:30,15-07-2016,16:30,16.00,Afternoon,Friday,15-07-2016 17:39,15-07-2016,17:39,yes,01:09,69.00
6161,City,NA,No,No Cars Available,15-07-2016 16:38,15-07-2016,16:38,16.00,Afternoon,Friday,NA,NA,,No,,
6162,City,NA,No,No Cars Available,15-07-2016 16:37,15-07-2016,16:37,16.00,Afternoon,Friday,NA,NA,,No,,
6163,City,NA,No,No Cars Available,15-07-2016 16:37,15-07-2016,16:37,16.00,Afternoon,Friday,NA,NA,,No,,
6164,City,NA,No,No Cars Available,15-07-2016 16:43,15-07-2016,16:43,16.00,Afternoon,Friday,NA,NA,,No,,
6165,City,NA,No,No Cars Available,15-07-2016 16:43,15-07-2016,16:43,16.00,Afternoon,Friday,NA,NA,,No,,
6166,City,NA,No,No Cars Available,15-07-2016 16:46,15-07-2016,16:46,16.00,Afternoon,Friday,NA,NA,,No,,
6167,Airport,202,Yes,Trip Completed,15-07-2016 16:43,15-07-2016,16:43,16.00,Afternoon,Friday,15-07-2016 17:24,15-07-2016,17:24,yes,00:41,41.00
6168,City,NA,No,No Cars Available,15-07-2016 16:41,15-07-2016,16:41,16.00,Afternoon,Friday,NA,NA,,No,,
6169,City,NA,No,No Cars Available,15-07-2016 16:42,15-07-2016,16:42,16.00,Afternoon,Friday,NA,NA,,No,,
6170,City,NA,No,No Cars Available,15-07-2016 16:44,15-07-2016,16:44,16.00,Afternoon,Friday,NA,NA,,No,,
6171,City,NA,No,No Cars Available,15-07-2016 16:51,15-07-2016,16:51,16.00,Afternoon,Friday,NA,NA,,No,,
6172,City,NA,No,No Cars Available,15-07-2016 16:47,15-07-2016,16:47,16.00,Afternoon,Friday,NA,NA,,No,,
6173,City,199,Yes,Cancelled,15-07-2016 16:45,15-07-2016,16:45,16.00,Afternoon,Friday,NA,NA,,No,,
6174,City,NA,No,No Cars Available,15-07-2016 16:53,15-07-2016,16:53,16.00,Afternoon,Friday,NA,NA,,No,,
6175,City,189,Yes,Trip Completed,15-07-2016 16:55,15-07-2016,16:55,16.00,Afternoon,Friday,15-07-2016 17:49,15-07-2016,17:49,yes,00:54,54.00
6176,City,204,Yes,Trip Completed,15-07-2016 16:55,15-07-2016,16:55,16.00,Afternoon,Friday,15-07-2016 17:44,15-07-2016,17:44,yes,00:49,49.00
6177,City,NA,No,No Cars Available,15-07-2016 17:00,15-07-2016,17:00,17.00,Evening,Friday,NA,NA,,No,,
6178,City,NA,No,No Cars Available,15-07-2016 17:06,15-07-2016,17:06,17.00,Evening,Friday,NA,NA,,No,,
6179,Airport,109,Yes,Trip Completed,15-07-2016 16:53,15-07-2016,16:53,16.00,Afternoon,Friday,15-07-2016 18:08,15-07-2016,18:08,yes,01:15,75.00
6180,City,150,Yes,Trip Completed,15-07-2016 17:02,15-07-2016,17:02,17.00,Evening,Friday,15-07-2016 17:48,15-07-2016,17:48,yes,00:46,46.00
6181,Airport,NA,No,No Cars Available,15-07-2016 17:05,15-07-2016,17:05,17.00,Evening,Friday,NA,NA,,No,,
6182,City,254,Yes,Trip Completed,15-07-2016 17:06,15-07-2016,17:06,17.00,Evening,Friday,15-07-2016 18:24,15-07-2016,18:24,yes,01:18,78.00
6183,Airport,NA,No,No Cars Available,15-07-2016 17:14,15-07-2016,17:14,17.00,Evening,Friday,NA,NA,,No,,
6184,Airport,NA,No,No Cars Available,15-07-2016 17:08,15-07-2016,17:08,17.00,Evening,Friday,NA,NA,,No,,
6185,Airport,NA,No,No Cars Available,15-07-2016 17:11,15-07-2016,17:11,17.00,Evening,Friday,NA,NA,,No,,
6186,Airport,NA,No,No Cars Available,15-07-2016 17:08,15-07-2016,17:08,17.00,Evening,Friday,NA,NA,,No,,
6187,City,25,Yes,Trip Completed,15-07-2016 17:11,15-07-2016,17:11,17.00,Evening,Friday,15-07-2016 18:08,15-07-2016,18:08,yes,00:57,57.00
6188,Airport,NA,No,No Cars Available,15-07-2016 17:16,15-07-2016,17:16,17.00,Evening,Friday,NA,NA,,No,,
6189,Airport,NA,No,No Cars Available,15-07-2016 17:16,15-07-2016,17:16,17.00,Evening,Friday,NA,NA,,No,,
6190,City,32,Yes,Trip Completed,15-07-2016 17:11,15-07-2016,17:11,17.00,Evening,Friday,15-07-2016 17:55,15-07-2016,17:55,yes,00:44,44.00
6191,Airport,47,Yes,Trip Completed,15-07-2016 17:17,15-07-2016,17:17,17.00,Evening,Friday,15-07-2016 18:16,15-07-2016,18:16,yes,00:59,59.00
6192,Airport,138,Yes,Trip Completed,15-07-2016 17:12,15-07-2016,17:12,17.00,Evening,Friday,15-07-2016 18:20,15-07-2016,18:20,yes,01:08,68.00
6193,City,289,Yes,Trip Completed,15-07-2016 17:19,15-07-2016,17:19,17.00,Evening,Friday,15-07-2016 18:06,15-07-2016,18:06,yes,00:47,47.00
6194,Airport,NA,No,No Cars Available,15-07-2016 17:14,15-07-2016,17:14,17.00,Evening,Friday,NA,NA,,No,,
6195,City,NA,No,No Cars Available,15-07-2016 17:13,15-07-2016,17:13,17.00,Evening,Friday,NA,NA,,No,,
6196,Airport,37,Yes,Trip Completed,15-07-2016 17:19,15-07-2016,17:19,17.00,Evening,Friday,15-07-2016 18:03,15-07-2016,18:03,yes,00:44,44.00
6197,City,63,Yes,Trip Completed,15-07-2016 17:24,15-07-2016,17:24,17.00,Evening,Friday,15-07-2016 18:05,15-07-2016,18:05,yes,00:41,41.00
6198,Airport,96,Yes,Trip Completed,15-07-2016 17:23,15-07-2016,17:23,17.00,Evening,Friday,15-07-2016 18:11,15-07-2016,18:11,yes,00:48,48.00
6199,City,107,Yes,Trip Completed,15-07-2016 17:25,15-07-2016,17:25,17.00,Evening,Friday,15-07-2016 18:19,15-07-2016,18:19,yes,00:54,54.00
6200,Airport,NA,No,No Cars Available,15-07-2016 17:22,15-07-2016,17:22,17.00,Evening,Friday,NA,NA,,No,,
6201,Airport,NA,No,No Cars Available,15-07-2016 17:15,15-07-2016,17:15,17.00,Evening,Friday,NA,NA,,No,,
6202,Airport,NA,No,No Cars Available,15-07-2016 17:22,15-07-2016,17:22,17.00,Evening,Friday,NA,NA,,No,,
6203,Airport,225,Yes,Trip Completed,15-07-2016 17:19,15-07-2016,17:19,17.00,Evening,Friday,15-07-2016 18:08,15-07-2016,18:08,yes,00:49,49.00
6204,Airport,NA,No,No Cars Available,15-07-2016 17:26,15-07-2016,17:26,17.00,Evening,Friday,NA,NA,,No,,
6205,Airport,85,Yes,Trip Completed,15-07-2016 17:26,15-07-2016,17:26,17.00,Evening,Friday,15-07-2016 18:38,15-07-2016,18:38,yes,01:12,72.00
6206,Airport,NA,No,No Cars Available,15-07-2016 17:22,15-07-2016,17:22,17.00,Evening,Friday,NA,NA,,No,,
6207,Airport,NA,No,No Cars Available,15-07-2016 17:27,15-07-2016,17:27,17.00,Evening,Friday,NA,NA,,No,,
6208,City,54,Yes,Cancelled,15-07-2016 17:27,15-07-2016,17:27,17.00,Evening,Friday,NA,NA,,No,,
6209,Airport,83,Yes,Cancelled,15-07-2016 17:32,15-07-2016,17:32,17.00,Evening,Friday,NA,NA,,No,,
6210,Airport,NA,No,No Cars Available,15-07-2016 17:35,15-07-2016,17:35,17.00,Evening,Friday,NA,NA,,No,,
6211,Airport,NA,No,No Cars Available,15-07-2016 17:37,15-07-2016,17:37,17.00,Evening,Friday,NA,NA,,No,,
6212,Airport,NA,No,No Cars Available,15-07-2016 17:28,15-07-2016,17:28,17.00,Evening,Friday,NA,NA,,No,,
6213,City,108,Yes,Trip Completed,15-07-2016 17:30,15-07-2016,17:30,17.00,Evening,Friday,15-07-2016 18:32,15-07-2016,18:32,yes,01:02,62.00
6214,Airport,211,Yes,Trip Completed,15-07-2016 17:35,15-07-2016,17:35,17.00,Evening,Friday,15-07-2016 18:32,15-07-2016,18:32,yes,00:57,57.00
6215,Airport,NA,No,No Cars Available,15-07-2016 17:35,15-07-2016,17:35,17.00,Evening,Friday,NA,NA,,No,,
6216,Airport,NA,No,No Cars Available,15-07-2016 17:37,15-07-2016,17:37,17.00,Evening,Friday,NA,NA,,No,,
6217,City,185,Yes,Trip Completed,15-07-2016 17:33,15-07-2016,17:33,17.00,Evening,Friday,15-07-2016 18:00,15-07-2016,18:00,yes,00:27,27.00
6218,Airport,NA,No,No Cars Available,15-07-2016 17:34,15-07-2016,17:34,17.00,Evening,Friday,NA,NA,,No,,
6219,Airport,NA,No,No Cars Available,15-07-2016 17:39,15-07-2016,17:39,17.00,Evening,Friday,NA,NA,,No,,
6220,Airport,NA,No,No Cars Available,15-07-2016 17:36,15-07-2016,17:36,17.00,Evening,Friday,NA,NA,,No,,
6221,City,253,Yes,Trip Completed,15-07-2016 17:35,15-07-2016,17:35,17.00,Evening,Friday,15-07-2016 18:14,15-07-2016,18:14,yes,00:39,39.00
6222,Airport,NA,No,No Cars Available,15-07-2016 17:28,15-07-2016,17:28,17.00,Evening,Friday,NA,NA,,No,,
6223,Airport,NA,No,No Cars Available,15-07-2016 17:37,15-07-2016,17:37,17.00,Evening,Friday,NA,NA,,No,,
6224,City,NA,No,No Cars Available,15-07-2016 17:35,15-07-2016,17:35,17.00,Evening,Friday,NA,NA,,No,,
6225,Airport,NA,No,No Cars Available,15-07-2016 17:32,15-07-2016,17:32,17.00,Evening,Friday,NA,NA,,No,,
6226,Airport,14,Yes,Trip Completed,15-07-2016 17:34,15-07-2016,17:34,17.00,Evening,Friday,15-07-2016 18:33,15-07-2016,18:33,yes,00:59,59.00
6227,City,NA,No,No Cars Available,15-07-2016 17:42,15-07-2016,17:42,17.00,Evening,Friday,NA,NA,,No,,
6228,City,50,Yes,Cancelled,15-07-2016 17:43,15-07-2016,17:43,17.00,Evening,Friday,NA,NA,,No,,
6229,City,221,Yes,Trip Completed,15-07-2016 17:43,15-07-2016,17:43,17.00,Evening,Friday,15-07-2016 18:31,15-07-2016,18:31,yes,00:48,48.00
6230,Airport,NA,No,No Cars Available,15-07-2016 17:44,15-07-2016,17:44,17.00,Evening,Friday,NA,NA,,No,,
6231,Airport,272,Yes,Trip Completed,15-07-2016 17:45,15-07-2016,17:45,17.00,Evening,Friday,15-07-2016 18:24,15-07-2016,18:24,yes,00:39,39.00
6232,City,258,Yes,Trip Completed,15-07-2016 17:44,15-07-2016,17:44,17.00,Evening,Friday,15-07-2016 18:52,15-07-2016,18:52,yes,01:08,68.00
6233,Airport,NA,No,No Cars Available,15-07-2016 17:48,15-07-2016,17:48,17.00,Evening,Friday,NA,NA,,No,,
6234,Airport,NA,No,No Cars Available,15-07-2016 17:51,15-07-2016,17:51,17.00,Evening,Friday,NA,NA,,No,,
6235,City,92,Yes,Trip Completed,15-07-2016 17:47,15-07-2016,17:47,17.00,Evening,Friday,15-07-2016 18:20,15-07-2016,18:20,yes,00:33,33.00
6236,Airport,NA,No,No Cars Available,15-07-2016 17:51,15-07-2016,17:51,17.00,Evening,Friday,NA,NA,,No,,
6237,City,33,Yes,Trip Completed,15-07-2016 17:50,15-07-2016,17:50,17.00,Evening,Friday,15-07-2016 18:49,15-07-2016,18:49,yes,00:59,59.00
6238,Airport,NA,No,No Cars Available,15-07-2016 17:44,15-07-2016,17:44,17.00,Evening,Friday,NA,NA,,No,,
6239,Airport,NA,No,No Cars Available,15-07-2016 17:52,15-07-2016,17:52,17.00,Evening,Friday,NA,NA,,No,,
6240,Airport,NA,No,No Cars Available,15-07-2016 17:48,15-07-2016,17:48,17.00,Evening,Friday,NA,NA,,No,,
6241,Airport,NA,No,No Cars Available,15-07-2016 17:54,15-07-2016,17:54,17.00,Evening,Friday,NA,NA,,No,,
6242,Airport,280,Yes,Cancelled,15-07-2016 17:55,15-07-2016,17:55,17.00,Evening,Friday,NA,NA,,No,,
6243,Airport,NA,No,No Cars Available,15-07-2016 18:04,15-07-2016,18:04,18.00,Evening,Friday,NA,NA,,No,,
6244,Airport,NA,No,No Cars Available,15-07-2016 17:46,15-07-2016,17:46,17.00,Evening,Friday,NA,NA,,No,,
6245,Airport,116,Yes,Trip Completed,15-07-2016 17:58,15-07-2016,17:58,17.00,Evening,Friday,15-07-2016 18:57,15-07-2016,18:57,yes,00:59,59.00
6246,Airport,NA,No,No Cars Available,15-07-2016 17:56,15-07-2016,17:56,17.00,Evening,Friday,NA,NA,,No,,
6247,Airport,NA,No,No Cars Available,15-07-2016 18:06,15-07-2016,18:06,18.00,Evening,Friday,NA,NA,,No,,
6248,City,1,Yes,Trip Completed,15-07-2016 17:57,15-07-2016,17:57,17.00,Evening,Friday,15-07-2016 18:50,15-07-2016,18:50,yes,00:53,53.00
6249,Airport,24,Yes,Cancelled,15-07-2016 17:55,15-07-2016,17:55,17.00,Evening,Friday,NA,NA,,No,,
6250,City,228,Yes,Trip Completed,15-07-2016 17:59,15-07-2016,17:59,17.00,Evening,Friday,15-07-2016 19:07,15-07-2016,19:07,yes,01:08,68.00
6251,Airport,NA,No,No Cars Available,15-07-2016 18:02,15-07-2016,18:02,18.00,Evening,Friday,NA,NA,,No,,
6252,City,98,Yes,Trip Completed,15-07-2016 18:00,15-07-2016,18:00,18.00,Evening,Friday,15-07-2016 18:46,15-07-2016,18:46,yes,00:46,46.00
6253,Airport,134,Yes,Trip Completed,15-07-2016 18:01,15-07-2016,18:01,18.00,Evening,Friday,15-07-2016 18:57,15-07-2016,18:57,yes,00:56,56.00
6254,City,186,Yes,Trip Completed,15-07-2016 17:57,15-07-2016,17:57,17.00,Evening,Friday,15-07-2016 18:50,15-07-2016,18:50,yes,00:53,53.00
6255,Airport,NA,No,No Cars Available,15-07-2016 17:57,15-07-2016,17:57,17.00,Evening,Friday,NA,NA,,No,,
6256,Airport,NA,No,No Cars Available,15-07-2016 18:01,15-07-2016,18:01,18.00,Evening,Friday,NA,NA,,No,,
6257,Airport,194,Yes,Trip Completed,15-07-2016 18:03,15-07-2016,18:03,18.00,Evening,Friday,15-07-2016 19:04,15-07-2016,19:04,yes,01:01,61.00
6258,Airport,NA,No,No Cars Available,15-07-2016 18:03,15-07-2016,18:03,18.00,Evening,Friday,NA,NA,,No,,
6259,Airport,NA,No,No Cars Available,15-07-2016 18:04,15-07-2016,18:04,18.00,Evening,Friday,NA,NA,,No,,
6260,Airport,NA,No,No Cars Available,15-07-2016 18:05,15-07-2016,18:05,18.00,Evening,Friday,NA,NA,,No,,
6261,Airport,191,Yes,Trip Completed,15-07-2016 18:07,15-07-2016,18:07,18.00,Evening,Friday,15-07-2016 19:07,15-07-2016,19:07,yes,01:00,60.00
6262,Airport,219,Yes,Cancelled,15-07-2016 18:05,15-07-2016,18:05,18.00,Evening,Friday,NA,NA,,No,,
6263,Airport,NA,No,No Cars Available,15-07-2016 18:02,15-07-2016,18:02,18.00,Evening,Friday,NA,NA,,No,,
6264,Airport,NA,No,No Cars Available,15-07-2016 18:15,15-07-2016,18:15,18.00,Evening,Friday,NA,NA,,No,,
6265,Airport,NA,No,No Cars Available,15-07-2016 18:10,15-07-2016,18:10,18.00,Evening,Friday,NA,NA,,No,,
6266,Airport,NA,No,No Cars Available,15-07-2016 18:10,15-07-2016,18:10,18.00,Evening,Friday,NA,NA,,No,,
6267,Airport,57,Yes,Trip Completed,15-07-2016 18:10,15-07-2016,18:10,18.00,Evening,Friday,15-07-2016 18:45,15-07-2016,18:45,yes,00:35,35.00
6268,Airport,NA,No,No Cars Available,15-07-2016 18:06,15-07-2016,18:06,18.00,Evening,Friday,NA,NA,,No,,
6269,Airport,NA,No,No Cars Available,15-07-2016 18:06,15-07-2016,18:06,18.00,Evening,Friday,NA,NA,,No,,
6270,City,240,Yes,Trip Completed,15-07-2016 18:08,15-07-2016,18:08,18.00,Evening,Friday,15-07-2016 19:05,15-07-2016,19:05,yes,00:57,57.00
6271,City,298,Yes,Trip Completed,15-07-2016 18:14,15-07-2016,18:14,18.00,Evening,Friday,15-07-2016 18:59,15-07-2016,18:59,yes,00:45,45.00
6272,Airport,NA,No,No Cars Available,15-07-2016 18:13,15-07-2016,18:13,18.00,Evening,Friday,NA,NA,,No,,
6273,City,66,Yes,Trip Completed,15-07-2016 18:09,15-07-2016,18:09,18.00,Evening,Friday,15-07-2016 19:22,15-07-2016,19:22,yes,01:13,73.00
6274,Airport,279,Yes,Trip Completed,15-07-2016 18:18,15-07-2016,18:18,18.00,Evening,Friday,15-07-2016 19:02,15-07-2016,19:02,yes,00:44,44.00
6275,Airport,NA,No,No Cars Available,15-07-2016 18:13,15-07-2016,18:13,18.00,Evening,Friday,NA,NA,,No,,
6276,Airport,NA,No,No Cars Available,15-07-2016 18:16,15-07-2016,18:16,18.00,Evening,Friday,NA,NA,,No,,
6277,Airport,NA,No,No Cars Available,15-07-2016 18:10,15-07-2016,18:10,18.00,Evening,Friday,NA,NA,,No,,
6278,Airport,69,Yes,Trip Completed,15-07-2016 18:13,15-07-2016,18:13,18.00,Evening,Friday,15-07-2016 18:55,15-07-2016,18:55,yes,00:42,42.00
6279,Airport,NA,No,No Cars Available,15-07-2016 18:15,15-07-2016,18:15,18.00,Evening,Friday,NA,NA,,No,,
6280,Airport,NA,No,No Cars Available,15-07-2016 18:14,15-07-2016,18:14,18.00,Evening,Friday,NA,NA,,No,,
6281,Airport,118,Yes,Trip Completed,15-07-2016 18:16,15-07-2016,18:16,18.00,Evening,Friday,15-07-2016 19:23,15-07-2016,19:23,yes,01:07,67.00
6282,Airport,NA,No,No Cars Available,15-07-2016 18:12,15-07-2016,18:12,18.00,Evening,Friday,NA,NA,,No,,
6283,Airport,NA,No,No Cars Available,15-07-2016 18:14,15-07-2016,18:14,18.00,Evening,Friday,NA,NA,,No,,
6284,City,151,Yes,Trip Completed,15-07-2016 18:18,15-07-2016,18:18,18.00,Evening,Friday,15-07-2016 19:10,15-07-2016,19:10,yes,00:52,52.00
6285,Airport,NA,No,No Cars Available,15-07-2016 18:18,15-07-2016,18:18,18.00,Evening,Friday,NA,NA,,No,,
6286,City,NA,No,No Cars Available,15-07-2016 18:20,15-07-2016,18:20,18.00,Evening,Friday,NA,NA,,No,,
6287,Airport,NA,No,No Cars Available,15-07-2016 18:19,15-07-2016,18:19,18.00,Evening,Friday,NA,NA,,No,,
6288,City,145,Yes,Cancelled,15-07-2016 18:17,15-07-2016,18:17,18.00,Evening,Friday,NA,NA,,No,,
6289,Airport,NA,No,No Cars Available,15-07-2016 18:22,15-07-2016,18:22,18.00,Evening,Friday,NA,NA,,No,,
6290,Airport,NA,No,No Cars Available,15-07-2016 18:15,15-07-2016,18:15,18.00,Evening,Friday,NA,NA,,No,,
6291,Airport,NA,No,No Cars Available,15-07-2016 18:22,15-07-2016,18:22,18.00,Evening,Friday,NA,NA,,No,,
6292,Airport,NA,No,No Cars Available,15-07-2016 18:25,15-07-2016,18:25,18.00,Evening,Friday,NA,NA,,No,,
6293,Airport,NA,No,No Cars Available,15-07-2016 18:23,15-07-2016,18:23,18.00,Evening,Friday,NA,NA,,No,,
6294,Airport,NA,No,No Cars Available,15-07-2016 18:17,15-07-2016,18:17,18.00,Evening,Friday,NA,NA,,No,,
6295,Airport,NA,No,No Cars Available,15-07-2016 18:24,15-07-2016,18:24,18.00,Evening,Friday,NA,NA,,No,,
6296,Airport,NA,No,No Cars Available,15-07-2016 18:19,15-07-2016,18:19,18.00,Evening,Friday,NA,NA,,No,,
6297,City,37,Yes,Trip Completed,15-07-2016 18:21,15-07-2016,18:21,18.00,Evening,Friday,15-07-2016 18:57,15-07-2016,18:57,yes,00:36,36.00
6298,Airport,NA,No,No Cars Available,15-07-2016 18:24,15-07-2016,18:24,18.00,Evening,Friday,NA,NA,,No,,
6299,City,105,Yes,Trip Completed,15-07-2016 18:25,15-07-2016,18:25,18.00,Evening,Friday,15-07-2016 19:07,15-07-2016,19:07,yes,00:42,42.00
6300,Airport,107,Yes,Cancelled,15-07-2016 18:20,15-07-2016,18:20,18.00,Evening,Friday,NA,NA,,No,,
6301,City,247,Yes,Trip Completed,15-07-2016 18:23,15-07-2016,18:23,18.00,Evening,Friday,15-07-2016 19:24,15-07-2016,19:24,yes,01:01,61.00
6302,Airport,210,Yes,Cancelled,15-07-2016 18:29,15-07-2016,18:29,18.00,Evening,Friday,NA,NA,,No,,
6303,Airport,230,Yes,Trip Completed,15-07-2016 18:27,15-07-2016,18:27,18.00,Evening,Friday,15-07-2016 19:16,15-07-2016,19:16,yes,00:49,49.00
6304,City,299,Yes,Trip Completed,15-07-2016 18:31,15-07-2016,18:31,18.00,Evening,Friday,15-07-2016 19:19,15-07-2016,19:19,yes,00:48,48.00
6305,Airport,NA,No,No Cars Available,15-07-2016 18:27,15-07-2016,18:27,18.00,Evening,Friday,NA,NA,,No,,
6306,Airport,NA,No,No Cars Available,15-07-2016 18:29,15-07-2016,18:29,18.00,Evening,Friday,NA,NA,,No,,
6307,City,NA,No,No Cars Available,15-07-2016 18:28,15-07-2016,18:28,18.00,Evening,Friday,NA,NA,,No,,
6308,Airport,NA,No,No Cars Available,15-07-2016 18:30,15-07-2016,18:30,18.00,Evening,Friday,NA,NA,,No,,
6309,Airport,29,Yes,Trip Completed,15-07-2016 18:29,15-07-2016,18:29,18.00,Evening,Friday,15-07-2016 19:42,15-07-2016,19:42,yes,01:13,73.00
6310,City,137,Yes,Trip Completed,15-07-2016 18:25,15-07-2016,18:25,18.00,Evening,Friday,15-07-2016 19:01,15-07-2016,19:01,yes,00:36,36.00
6311,City,NA,No,No Cars Available,15-07-2016 18:33,15-07-2016,18:33,18.00,Evening,Friday,NA,NA,,No,,
6312,Airport,NA,No,No Cars Available,15-07-2016 18:25,15-07-2016,18:25,18.00,Evening,Friday,NA,NA,,No,,
6313,Airport,NA,No,No Cars Available,15-07-2016 18:30,15-07-2016,18:30,18.00,Evening,Friday,NA,NA,,No,,
6314,City,38,Yes,Trip Completed,15-07-2016 18:31,15-07-2016,18:31,18.00,Evening,Friday,15-07-2016 19:30,15-07-2016,19:30,yes,00:59,59.00
6315,Airport,NA,No,No Cars Available,15-07-2016 18:30,15-07-2016,18:30,18.00,Evening,Friday,NA,NA,,No,,
6316,Airport,86,Yes,Trip Completed,15-07-2016 18:35,15-07-2016,18:35,18.00,Evening,Friday,15-07-2016 19:07,15-07-2016,19:07,yes,00:32,32.00
6317,City,163,Yes,Trip Completed,15-07-2016 18:35,15-07-2016,18:35,18.00,Evening,Friday,15-07-2016 19:05,15-07-2016,19:05,yes,00:30,30.00
6318,Airport,NA,No,No Cars Available,15-07-2016 18:34,15-07-2016,18:34,18.00,Evening,Friday,NA,NA,,No,,
6319,City,NA,No,No Cars Available,15-07-2016 18:31,15-07-2016,18:31,18.00,Evening,Friday,NA,NA,,No,,
6320,Airport,NA,No,No Cars Available,15-07-2016 18:32,15-07-2016,18:32,18.00,Evening,Friday,NA,NA,,No,,
6321,Airport,280,Yes,Cancelled,15-07-2016 18:37,15-07-2016,18:37,18.00,Evening,Friday,NA,NA,,No,,
6322,Airport,NA,No,No Cars Available,15-07-2016 18:37,15-07-2016,18:37,18.00,Evening,Friday,NA,NA,,No,,
6323,Airport,94,Yes,Cancelled,15-07-2016 18:39,15-07-2016,18:39,18.00,Evening,Friday,NA,NA,,No,,
6324,Airport,NA,No,No Cars Available,15-07-2016 18:38,15-07-2016,18:38,18.00,Evening,Friday,NA,NA,,No,,
6325,Airport,NA,No,No Cars Available,15-07-2016 18:33,15-07-2016,18:33,18.00,Evening,Friday,NA,NA,,No,,
6326,Airport,NA,No,No Cars Available,15-07-2016 18:49,15-07-2016,18:49,18.00,Evening,Friday,NA,NA,,No,,
6327,Airport,NA,No,No Cars Available,15-07-2016 18:43,15-07-2016,18:43,18.00,Evening,Friday,NA,NA,,No,,
6328,Airport,NA,No,No Cars Available,15-07-2016 18:44,15-07-2016,18:44,18.00,Evening,Friday,NA,NA,,No,,
6329,City,188,Yes,Trip Completed,15-07-2016 18:43,15-07-2016,18:43,18.00,Evening,Friday,15-07-2016 19:36,15-07-2016,19:36,yes,00:53,53.00
6330,Airport,NA,No,No Cars Available,15-07-2016 18:44,15-07-2016,18:44,18.00,Evening,Friday,NA,NA,,No,,
6331,Airport,NA,No,No Cars Available,15-07-2016 18:44,15-07-2016,18:44,18.00,Evening,Friday,NA,NA,,No,,
6332,Airport,NA,No,No Cars Available,15-07-2016 18:49,15-07-2016,18:49,18.00,Evening,Friday,NA,NA,,No,,
6333,Airport,24,Yes,Trip Completed,15-07-2016 18:41,15-07-2016,18:41,18.00,Evening,Friday,15-07-2016 19:53,15-07-2016,19:53,yes,01:12,72.00
6334,Airport,277,Yes,Trip Completed,15-07-2016 18:43,15-07-2016,18:43,18.00,Evening,Friday,15-07-2016 19:50,15-07-2016,19:50,yes,01:07,67.00
6335,City,278,Yes,Trip Completed,15-07-2016 18:45,15-07-2016,18:45,18.00,Evening,Friday,15-07-2016 19:18,15-07-2016,19:18,yes,00:33,33.00
6336,Airport,NA,No,No Cars Available,15-07-2016 18:49,15-07-2016,18:49,18.00,Evening,Friday,NA,NA,,No,,
6337,Airport,NA,No,No Cars Available,15-07-2016 18:45,15-07-2016,18:45,18.00,Evening,Friday,NA,NA,,No,,
6338,City,126,Yes,Trip Completed,15-07-2016 18:46,15-07-2016,18:46,18.00,Evening,Friday,15-07-2016 19:52,15-07-2016,19:52,yes,01:06,66.00
6339,Airport,NA,No,No Cars Available,15-07-2016 18:45,15-07-2016,18:45,18.00,Evening,Friday,NA,NA,,No,,
6340,Airport,NA,No,No Cars Available,15-07-2016 18:49,15-07-2016,18:49,18.00,Evening,Friday,NA,NA,,No,,
6341,Airport,NA,No,No Cars Available,15-07-2016 18:50,15-07-2016,18:50,18.00,Evening,Friday,NA,NA,,No,,
6342,Airport,NA,No,No Cars Available,15-07-2016 18:48,15-07-2016,18:48,18.00,Evening,Friday,NA,NA,,No,,
6343,City,41,Yes,Trip Completed,15-07-2016 18:44,15-07-2016,18:44,18.00,Evening,Friday,15-07-2016 19:21,15-07-2016,19:21,yes,00:37,37.00
6344,Airport,NA,No,No Cars Available,15-07-2016 18:53,15-07-2016,18:53,18.00,Evening,Friday,NA,NA,,No,,
6345,City,183,Yes,Trip Completed,15-07-2016 18:44,15-07-2016,18:44,18.00,Evening,Friday,15-07-2016 19:57,15-07-2016,19:57,yes,01:13,73.00
6346,Airport,210,Yes,Trip Completed,15-07-2016 18:48,15-07-2016,18:48,18.00,Evening,Friday,15-07-2016 19:37,15-07-2016,19:37,yes,00:49,49.00
6347,Airport,NA,No,No Cars Available,15-07-2016 18:52,15-07-2016,18:52,18.00,Evening,Friday,NA,NA,,No,,
6348,Airport,129,Yes,Cancelled,15-07-2016 18:50,15-07-2016,18:50,18.00,Evening,Friday,NA,NA,,No,,
6349,City,NA,No,No Cars Available,15-07-2016 18:55,15-07-2016,18:55,18.00,Evening,Friday,NA,NA,,No,,
